Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
98.0,6.0,Maison,79.0,0,"238600,00",19.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,2434.6938775510203,"19 RUE MAURICE BERTEAUX, 59260 LILLE",50.623112,3.0991604
70.0,5.0,Maison,358.0,0,"269500,00",295.0,RUE,CHANZY HELLEMMES,59260.0,LILLE,3850.0,"295 RUE CHANZY HELLEMMES, 59260 LILLE",50.6243316,3.096993
71.0,2.0,Maison,232.0,0,"150000,00",20.0,RUE,DELVAU,59800.0,LILLE,2112.676056338028,"20 RUE DELVAU, 59800 LILLE",50.6349651,3.1003492
110.0,6.0,Maison,199.0,0,"410000,00",33.0,RUE,DE L ALCAZAR,59800.0,LILLE,3727.2727272727275,"33 RUE DE L ALCAZAR, 59800 LILLE",50.6361783,3.0841574
95.0,5.0,Maison,109.0,0,"226173,00",14.0,RUE,VANDERSTRAETEN,59260.0,LILLE,2380.7684210526318,"14 RUE VANDERSTRAETEN, 59260 LILLE",50.6249748,3.1138058
81.0,5.0,Maison,185.0,0,"262700,00",28.0,RUE,DESIRE THERBY,59260.0,LILLE,3243.2098765432097,"28 RUE DESIRE THERBY, 59260 LILLE",50.6292616,3.1165391
90.0,4.0,Maison,226.0,0,"169500,00",50.0,RUE,LEDRU ROLLIN,59260.0,LILLE,1883.3333333333333,"50 RUE LEDRU ROLLIN, 59260 LILLE",50.6278548,3.097902
88.0,4.0,Maison,192.0,0,"221000,00",98.0,RUE,FENELON HELLEMMES,59260.0,LILLE,2511.3636363636365,"98 RUE FENELON HELLEMMES, 59260 LILLE",50.6322844,3.1062829
71.0,4.0,Maison,162.0,0,"247700,00",10.0,RUE,DES FORGERONS,59260.0,LILLE,3488.7323943661972,"10 RUE DES FORGERONS, 59260 LILLE",50.6259882,3.1026984
144.0,6.0,Maison,347.0,0,"210000,00",102.0,RUE,ETIENNE DOLET HELLEMMES,59260.0,LILLE,1458.3333333333333,"102 RUE ETIENNE DOLET HELLEMMES, 59260 LILLE",50.633496,3.1071446
343.0,12.0,Maison,280.0,0,"1180000,00",116.0,RUE,JACQUEMARS GIELEE,59800.0,LILLE,3440.2332361516037,"116 RUE JACQUEMARS GIELEE, 59800 LILLE",50.6355673,3.0520196
86.0,4.0,Maison,135.0,0,"268000,00",18.0,RUE,DES DONDAINES,59800.0,LILLE,3116.279069767442,"18 RUE DES DONDAINES, 59800 LILLE",50.6361714,3.0847262
80.0,4.0,Maison,80.0,0,"264700,00",27.0,RUE,KLEBER HELLEMMES,59260.0,LILLE,3308.75,"27 RUE KLEBER HELLEMMES, 59260 LILLE",50.6267158,3.1133468
79.0,4.0,Maison,190.0,0,"256500,00",50.0,RUE,MATTEOTTI,59800.0,LILLE,3246.8354430379745,"50 RUE MATTEOTTI, 59800 LILLE",50.6232316,3.0931421
154.0,8.0,Maison,116.0,0,"450000,00",1.0,RUE,BEAUCOURT DECOURCHELLES,59800.0,LILLE,2922.0779220779223,"1 RUE BEAUCOURT DECOURCHELLES, 59800 LILLE",50.6319292,3.0421135
45.0,3.0,Maison,36.0,0,"126000,00",2.0,RUE,LESAGE SENAULT,59000.0,LILLE,2800.0,"2 RUE LESAGE SENAULT, 59000 LILLE",50.609931,3.0748584
99.0,4.0,Maison,152.0,0,"375000,00",17.0,RUE,CASIMIR DELAVIGNE,59000.0,LILLE,3787.878787878788,"17 RUE CASIMIR DELAVIGNE, 59000 LILLE",50.6246467,3.0315352
53.0,5.0,Maison,80.0,0,"180000,00",8.0,RUE,LOUISE MICHEL,59260.0,LILLE,3396.2264150943397,"8 RUE LOUISE MICHEL, 59260 LILLE",50.6301933,3.1134149
217.0,6.0,Maison,374.0,0,"804000,00",67.0,RUE,DE TURENNE,59000.0,LILLE,3705.0691244239633,"67 RUE DE TURENNE, 59000 LILLE",50.6564204,3.0762989
96.0,4.0,Maison,133.0,0,"250000,00",82.0,RUE,TESTELIN,59260.0,LILLE,2604.1666666666665,"82 RUE TESTELIN, 59260 LILLE",50.6278228,3.1150254
84.0,5.0,Maison,162.0,0,"187000,00",60.0,RUE,PROSPER FRANCK,59160.0,LILLE,2226.190476190476,"60 RUE PROSPER FRANCK, 59160 LILLE",50.6461138,2.9996547
72.0,3.0,Maison,170.0,0,"214250,00",25.0,RUE,DES JASMINS,59000.0,LILLE,2975.6944444444443,"25 RUE DES JASMINS, 59000 LILLE",50.6132709,3.0409078
148.0,6.0,Maison,246.0,0,"382000,00",3.0,RUE,DE SECLIN,59000.0,LILLE,2581.0810810810813,"3 RUE DE SECLIN, 59000 LILLE",50.6223103,3.0627232
89.0,5.0,Maison,220.0,0,"337000,00",29.0,RUE,DE LA GUINGUETTE HELLEMMES,59260.0,LILLE,3786.516853932584,"29 RUE DE LA GUINGUETTE HELLEMMES, 59260 LILLE",50.6330146,3.1161866
104.0,5.0,Maison,627.0,0,"365000,00",33.0,RUE,GOUBET,59160.0,LILLE,3509.6153846153848,"33 RUE GOUBET, 59160 LILLE",50.6420921,2.9855848
170.0,7.0,Maison,193.0,0,"771000,00",46.0,RUE,DE TURENNE,59000.0,LILLE,4535.294117647059,"46 RUE DE TURENNE, 59000 LILLE",50.6561569,3.0771002
223.0,9.0,Maison,154.0,0,"822500,00",50.0,RUE,CAUMARTIN,59000.0,LILLE,3688.3408071748877,"50 RUE CAUMARTIN, 59000 LILLE",50.6256118,3.0590423
62.0,3.0,Maison,62.0,0,"168300,00",136.0,RUE,FERDINAND MATHIAS,59260.0,LILLE,2714.516129032258,"136 RUE FERDINAND MATHIAS, 59260 LILLE",50.6232831,3.1066112
150.0,4.0,Maison,126.0,0,"334000,00",180.0,RUE,DES BOIS BLANCS,59000.0,LILLE,2226.6666666666665,"180 RUE DES BOIS BLANCS, 59000 LILLE",50.6319646,3.027102
82.0,4.0,Maison,75.0,0,"260000,00",9.0,RUE,LOUIS BERGOT,59000.0,LILLE,3170.731707317073,"9 RUE LOUIS BERGOT, 59000 LILLE",50.6191407,3.0632727
72.0,3.0,Maison,266.0,0,"180000,00",30.0,RUE,PAUL KIMPE,59260.0,LILLE,2500.0,"30 RUE PAUL KIMPE, 59260 LILLE",50.619214,3.1007535
170.0,6.0,Maison,134.0,0,"682908,00",4.0,RUE,MONTGOLFIER,59000.0,LILLE,4017.105882352941,"4 RUE MONTGOLFIER, 59000 LILLE",50.6282048,3.0543404
69.0,4.0,Maison,172.0,0,"183350,00",14.0,RUE,DE L EGLISE LOMME,59160.0,LILLE,2657.246376811594,"14 RUE DE L EGLISE LOMME, 59160 LILLE",50.6317768,3.0066576
123.0,14.0,Maison,162.0,0,"724000,00",1.0,RUE,CHANZY,59800.0,LILLE,5886.178861788618,"1 RUE CHANZY, 59800 LILLE",50.6552851,3.0776627
108.0,6.0,Maison,135.0,0,"474300,00",3.0,RUE,DU DOCTEUR YERSIN,59000.0,LILLE,4391.666666666667,"3 RUE DU DOCTEUR YERSIN, 59000 LILLE",50.6208534,3.055369
81.0,4.0,Maison,82.0,0,"215250,00",16.0,RUE,FENELON HELLEMMES,59260.0,LILLE,2657.4074074074074,"16 RUE FENELON HELLEMMES, 59260 LILLE",50.6293703,3.1118515
70.0,5.0,Maison,61.0,0,"98500,00",149.0,AV,DE DUNKERQUE,59000.0,LILLE,1407.142857142857,"149 AV DE DUNKERQUE, 59000 LILLE",50.6351846,3.0294478
102.0,3.0,Maison,380.0,0,"325000,00",19.0,RUE,DE BRIGODE,59000.0,LILLE,3186.274509803922,"19 RUE DE BRIGODE, 59000 LILLE",50.6254477,3.0431639
69.0,4.0,Maison,131.0,0,"194000,00",1.0,RUE,DES LYS,59000.0,LILLE,2811.5942028985505,"1 RUE DES LYS, 59000 LILLE",50.6135876,3.0435179
111.0,5.0,Maison,306.0,0,"331000,00",30.0,RUE,FRANCOIS VILLON,59160.0,LILLE,2981.981981981982,"30 RUE FRANCOIS VILLON, 59160 LILLE",50.6412618,2.9822316
114.0,5.0,Maison,114.0,0,"265000,00",55.0,RUE,DENIS DU PEAGE,59800.0,LILLE,2324.561403508772,"55 RUE DENIS DU PEAGE, 59800 LILLE",50.6295136,3.0931232
60.0,4.0,Maison,188.0,0,"70000,00",30.0,RUE,ARISTOTE,59800.0,LILLE,1166.6666666666667,"30 RUE ARISTOTE, 59800 LILLE",50.6246416,3.0933802
96.0,5.0,Maison,168.0,0,"442000,00",10.0,AV,DURAY,59800.0,LILLE,4604.166666666667,"10 AV DURAY, 59800 LILLE",50.6542929,3.0884498
110.0,4.0,Maison,298.0,0,"315000,00",24.0,RUE,PHILIPPE LEBON,59260.0,LILLE,2863.6363636363635,"24 RUE PHILIPPE LEBON, 59260 LILLE",50.62547,3.097689
83.0,4.0,Maison,128.0,0,"279925,00",38.0,RUE,DU VINGTIEME SIECLE,59160.0,LILLE,3372.590361445783,"38 RUE DU VINGTIEME SIECLE, 59160 LILLE",50.6364349,3.0164851
85.0,4.0,Maison,143.0,0,"252900,00",10.0,RUE,FERDINAND BUISSON,59260.0,LILLE,2975.294117647059,"10 RUE FERDINAND BUISSON, 59260 LILLE",50.6270552,3.1155225
115.0,5.0,Maison,163.0,0,"226500,00",36.0,RUE,FERDINAND BUISSON,59260.0,LILLE,1969.5652173913043,"36 RUE FERDINAND BUISSON, 59260 LILLE",50.6276641,3.1160101
111.0,5.0,Maison,97.0,0,"308000,00",63.0,RUE,DE VALENCIENNES,59000.0,LILLE,2774.774774774775,"63 RUE DE VALENCIENNES, 59000 LILLE",50.6234172,3.0756668
112.0,5.0,Maison,99.0,0,"100000,00",9.0,RUE,JULES GUESDE,59000.0,LILLE,892.8571428571429,"9 RUE JULES GUESDE, 59000 LILLE",50.6249401,3.0496938
69.0,3.0,Maison,74.0,0,"120000,00",22.0,RUE,ERNEST LOYER,59160.0,LILLE,1739.1304347826087,"22 RUE ERNEST LOYER, 59160 LILLE",50.6455992,2.9800058
70.0,4.0,Maison,67.0,0,"245000,00",33.0,RUE,KEPLER,59800.0,LILLE,3500.0,"33 RUE KEPLER, 59800 LILLE",50.6359762,3.0855441
110.0,5.0,Maison,677.0,0,"490000,00",15.0,RUE,LEY,59160.0,LILLE,4454.545454545455,"15 RUE LEY, 59160 LILLE",50.6435731,2.9918193
78.0,4.0,Maison,142.0,0,"259850,00",20.0,RUE,PHILIPPE DE GIRARD LOMME,59160.0,LILLE,3331.4102564102564,"20 RUE PHILIPPE DE GIRARD LOMME, 59160 LILLE",50.6334457,3.0152492
50.0,3.0,Maison,22.0,0,"94500,00",14.0,RUE,RACINE,59000.0,LILLE,1890.0,"14 RUE RACINE, 59000 LILLE",50.6059905,3.086654
96.0,4.0,Maison,80.0,0,"115000,00",323.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,1197.9166666666667,"323 AV DE DUNKERQUE LOMME, 59160 LILLE",50.639906,3.0191142
102.0,5.0,Maison,150.0,0,"400000,00",55.0,RUE,ALFRED DE MUSSET,59000.0,LILLE,3921.5686274509803,"55 RUE ALFRED DE MUSSET, 59000 LILLE",50.6256705,3.0316844
82.0,3.0,Maison,98.0,0,"370100,00",69.0,RUE,FOURMENTEL,59800.0,LILLE,4513.414634146341,"69 RUE FOURMENTEL, 59800 LILLE",50.6489996,3.0901159
107.0,5.0,Maison,71.0,0,"255000,00",21.0,RUE,DUHEM,59000.0,LILLE,2383.177570093458,"21 RUE DUHEM, 59000 LILLE",50.6228543,3.0428724
76.0,4.0,Maison,126.0,0,"190500,00",8.0,IMP,DES RAMEAUX,59260.0,LILLE,2506.5789473684213,"8 IMP DES RAMEAUX, 59260 LILLE",50.6189876,3.1063534
45.0,3.0,Maison,48.0,0,"155000,00",18.0,RUE,CHAPLIN,59000.0,LILLE,3444.4444444444443,"18 RUE CHAPLIN, 59000 LILLE",50.6304546,3.0276412
66.0,4.0,Maison,161.0,0,"201500,00",11.0,RUE,DU HUIT MAI 1945 HELLEMMES,59260.0,LILLE,3053.030303030303,"11 RUE DU HUIT MAI 1945 HELLEMMES, 59260 LILLE",50.6300248,3.1119112
88.0,4.0,Maison,138.0,0,"343000,00",4.0,SQ,DE L ERMITAGE,59800.0,LILLE,3897.7272727272725,"4 SQ DE L ERMITAGE, 59800 LILLE",50.6502978,3.08505
116.0,6.0,Maison,97.0,0,"258200,00",373.0,RUE,CHANZY HELLEMMES,59260.0,LILLE,2225.862068965517,"373 RUE CHANZY HELLEMMES, 59260 LILLE",50.623726,3.0944571
73.0,4.0,Maison,133.0,0,"274100,00",9.0,RUE,DE LA FILATURE,59260.0,LILLE,3754.794520547945,"9 RUE DE LA FILATURE, 59260 LILLE",50.631548,3.117933
79.0,4.0,Maison,464.0,0,"308000,00",5.0,RUE,JOSEPH WAMBROUCK,59160.0,LILLE,3898.73417721519,"5 RUE JOSEPH WAMBROUCK, 59160 LILLE",50.6400032,2.9859877
70.0,4.0,Maison,264.0,0,"277290,00",8.0,RUE,DE LA BRUYERE,59000.0,LILLE,3961.285714285714,"8 RUE DE LA BRUYERE, 59000 LILLE",50.6319544,3.0266076
415.0,8.0,Maison,698.0,0,"1100000,00",106.0,RUE,DES MEUNIERS,59000.0,LILLE,2650.602409638554,"106 RUE DES MEUNIERS, 59000 LILLE",50.6207651,3.0589884
98.0,5.0,Maison,65.0,0,"369000,00",10.0,RUE,DU CHAUFOUR,59000.0,LILLE,3765.3061224489797,"10 RUE DU CHAUFOUR, 59000 LILLE",50.6494123,3.0706094
110.0,5.0,Maison,132.0,0,"295000,00",38.0,RUE,LESAGE SENAULT,59000.0,LILLE,2681.818181818182,"38 RUE LESAGE SENAULT, 59000 LILLE",50.6103028,3.0737366
82.0,6.0,Maison,71.0,0,"298000,00",11.0,RUE,SURCOUF,59000.0,LILLE,3634.1463414634145,"11 RUE SURCOUF, 59000 LILLE",50.6308056,3.0268028
125.0,6.0,Maison,102.0,0,"530650,00",139.0,RUE,D ARTOIS,59000.0,LILLE,4245.2,"139 RUE D ARTOIS, 59000 LILLE",50.6201272,3.0613338
100.0,5.0,Maison,257.0,0,"267150,00",110.0,RUE,FAIDHERBE HELLEMMES,59260.0,LILLE,2671.5,"110 RUE FAIDHERBE HELLEMMES, 59260 LILLE",50.6295859,3.1127484
125.0,4.0,Maison,441.0,0,"333000,00",141.0,RUE,DU JARDIN DES PLANTES,59000.0,LILLE,2664.0,"141 RUE DU JARDIN DES PLANTES, 59000 LILLE",50.6137132,3.0728298
89.0,4.0,Maison,125.0,0,"220000,00",29.0,RUE,LOUIS CHRISTIAENS,59800.0,LILLE,2471.9101123595506,"29 RUE LOUIS CHRISTIAENS, 59800 LILLE",50.6328986,3.0969303
68.0,4.0,Maison,126.0,0,"170500,00",30.0,RUE,PIERRE CURIE,59000.0,LILLE,2507.3529411764707,"30 RUE PIERRE CURIE, 59000 LILLE",50.6325423,3.1090735
93.0,5.0,Maison,398.0,0,"275550,00",14.0,RUE,DE SAINT AMAND,59800.0,LILLE,2962.9032258064517,"14 RUE DE SAINT AMAND, 59800 LILLE",50.6219561,3.0922193
58.0,3.0,Maison,127.0,0,"267200,00",68.0,RUE,GHESQUIERES,59260.0,LILLE,4606.896551724138,"68 RUE GHESQUIERES, 59260 LILLE",50.6217394,3.0988677
103.0,5.0,Maison,90.0,0,"272200,00",12.0,RUE,LE FORT,59000.0,LILLE,2642.7184466019417,"12 RUE LE FORT, 59000 LILLE",50.6125728,3.0694288
66.0,3.0,Maison,66.0,0,"217500,00",6.0,RUE,ERNEST LOYER,59160.0,LILLE,3295.4545454545455,"6 RUE ERNEST LOYER, 59160 LILLE",50.6453349,2.9801651
119.0,5.0,Maison,158.0,0,"437294,00",18.0,RUE,CHEVREUL,59000.0,LILLE,3674.7394957983192,"18 RUE CHEVREUL, 59000 LILLE",50.6233896,3.055159
58.0,3.0,Maison,78.0,0,"211000,00",42.0,RUE,ERNEST LOYER,59160.0,LILLE,3637.9310344827586,"42 RUE ERNEST LOYER, 59160 LILLE",50.6459265,2.9798081
96.0,4.0,Maison,179.0,0,"325880,00",10.0,RUE,DESRUELLES,59160.0,LILLE,3394.5833333333335,"10 RUE DESRUELLES, 59160 LILLE",50.6464344,3.0110234
65.0,4.0,Maison,165.0,0,"196000,00",36.0,RUE,WINSTON CHURCHILL LOMME,59160.0,LILLE,3015.3846153846152,"36 RUE WINSTON CHURCHILL LOMME, 59160 LILLE",50.6337425,3.0161917
115.0,6.0,Maison,191.0,0,"190000,00",69.0,RUE,DE LANNOY,59800.0,LILLE,1652.1739130434783,"69 RUE DE LANNOY, 59800 LILLE",50.6340405,3.0933757
98.0,4.0,Maison,128.0,0,"223000,00",29.0,RUE,ALBERT THOMAS LOMME,59160.0,LILLE,2275.5102040816328,"29 RUE ALBERT THOMAS LOMME, 59160 LILLE",50.646477,3.0029029
95.0,5.0,Maison,60.0,0,"200000,00",25.0,RUE,FABRE D EGLANTINE,59000.0,LILLE,2105.2631578947367,"25 RUE FABRE D EGLANTINE, 59000 LILLE",50.6140085,3.0449619
111.0,4.0,Maison,280.0,0,"216666,66",87.0,RUE,MATTEOTTI,59800.0,LILLE,1951.9518918918918,"87 RUE MATTEOTTI, 59800 LILLE",50.6238147,3.0944114
90.0,3.0,Maison,116.0,0,"195000,00",26.0,RUE,DENIS DU PEAGE,59800.0,LILLE,2166.6666666666665,"26 RUE DENIS DU PEAGE, 59800 LILLE",50.6291157,3.0919054
65.0,5.0,Maison,188.0,0,"303300,00",1.0,PL,DE SUEDE,59000.0,LILLE,4666.153846153846,"1 PL DE SUEDE, 59000 LILLE",50.6164717,3.0326653
44.0,3.0,Maison,47.0,0,"100000,00",49.0,RUE,DE LYON,59000.0,LILLE,2272.7272727272725,"49 RUE DE LYON, 59000 LILLE",50.6185587,3.0602922
86.0,4.0,Maison,160.0,0,"317000,00",52.0,RUE,DE LA MITTERIE,59160.0,LILLE,3686.046511627907,"52 RUE DE LA MITTERIE, 59160 LILLE",50.6476389,2.9889289
115.0,6.0,Maison,325.0,0,"641255,00",8.0,RUE,VANDERSTRAETEN,59260.0,LILLE,5576.130434782609,"8 RUE VANDERSTRAETEN, 59260 LILLE",50.625114,3.1139183
91.0,4.0,Maison,189.0,0,"251400,00",24.0,RUE,DE LA GUINGUETTE HELLEMMES,59260.0,LILLE,2762.6373626373625,"24 RUE DE LA GUINGUETTE HELLEMMES, 59260 LILLE",50.6331144,3.1164844
68.0,4.0,Maison,123.0,0,"203970,00",12.0,RUE,LOUIS BRAILLE,59800.0,LILLE,2999.5588235294117,"12 RUE LOUIS BRAILLE, 59800 LILLE",50.6227324,3.0931755
80.0,3.0,Maison,249.0,0,"225000,00",313.0,RUE,DES BOIS BLANCS,59000.0,LILLE,2812.5,"313 RUE DES BOIS BLANCS, 59000 LILLE",50.6293307,3.0227197
80.0,4.0,Maison,132.0,0,"290000,00",42.0,RUE,DENIS PAPIN LOMME,59160.0,LILLE,3625.0,"42 RUE DENIS PAPIN LOMME, 59160 LILLE",50.63644,3.0127164
63.0,3.0,Maison,43.0,0,"155500,00",3.0,RUE,DU LONG POT,59800.0,LILLE,2468.253968253968,"3 RUE DU LONG POT, 59800 LILLE",50.6319945,3.0879117
142.0,6.0,Maison,80.0,0,"435510,00",4.0,RUE,D ARCOLE,59000.0,LILLE,3066.9718309859154,"4 RUE D ARCOLE, 59000 LILLE",50.6237123,3.050107
75.0,5.0,Maison,67.0,0,"186900,00",14.0,RUE,PORRET,59800.0,LILLE,2492.0,"14 RUE PORRET, 59800 LILLE",50.6304851,3.0905228
72.0,4.0,Maison,138.0,0,"244500,00",54.0,RUE,PROSPER FRANCK,59160.0,LILLE,3395.8333333333335,"54 RUE PROSPER FRANCK, 59160 LILLE",50.6461214,3.0000284
112.0,4.0,Maison,118.0,0,"188000,00",57.0,RUE,WINSTON CHURCHILL LOMME,59160.0,LILLE,1678.5714285714287,"57 RUE WINSTON CHURCHILL LOMME, 59160 LILLE",50.6311673,3.0190867
175.0,6.0,Maison,71.0,0,"865000,00",37.0,RUE,D ANGLETERRE,59800.0,LILLE,4942.857142857143,"37 RUE D ANGLETERRE, 59800 LILLE",50.6411807,3.0600467
80.0,4.0,Maison,246.0,0,"258600,00",40.0,RUE,ALBERT THOMAS LOMME,59160.0,LILLE,3232.5,"40 RUE ALBERT THOMAS LOMME, 59160 LILLE",50.6457894,3.0017404
76.0,4.0,Maison,87.0,0,"240500,00",135.0,RUE,ANATOLE FRANCE LOMME,59160.0,LILLE,3164.4736842105262,"135 RUE ANATOLE FRANCE LOMME, 59160 LILLE",50.6353969,3.011702
66.0,3.0,Maison,432.0,0,"289500,00",25.0,RUE,PIERRE FOSFER,59160.0,LILLE,4386.363636363636,"25 RUE PIERRE FOSFER, 59160 LILLE",50.6407486,2.9860084
105.0,5.0,Maison,82.0,0,"345500,00",43.0,RUE,DE LOOS,59000.0,LILLE,3290.4761904761904,"43 RUE DE LOOS, 59000 LILLE",50.6213378,3.0365743
78.0,4.0,Maison,221.0,0,"200000,00",28.0,RUE,ADOLPHE DEFRENNE LOMME,59160.0,LILLE,2564.102564102564,"28 RUE ADOLPHE DEFRENNE LOMME, 59160 LILLE",50.6482089,2.9863593
97.0,4.0,Maison,228.0,0,"356000,00",4.0,RUE,DU MAIRE BECQUART,59160.0,LILLE,3670.103092783505,"4 RUE DU MAIRE BECQUART, 59160 LILLE",50.6470746,2.9984993
62.0,2.0,Maison,49.0,0,"167500,00",12.0,RUE,CHAPLIN,59000.0,LILLE,2701.6129032258063,"12 RUE CHAPLIN, 59000 LILLE",50.6305152,3.0277495
57.0,4.0,Maison,94.0,0,"111000,00",27.0,RUE,DU PARADIS,59160.0,LILLE,1947.3684210526317,"27 RUE DU PARADIS, 59160 LILLE",50.6306799,3.0032161
115.0,4.0,Maison,97.0,0,"273694,38",19.0,RUE,MASSENET,59800.0,LILLE,2379.9511304347825,"19 RUE MASSENET, 59800 LILLE",50.6307553,3.08922
90.0,5.0,Maison,142.0,0,"285000,00",7.0,RUE,DE MADRINGHEM,59160.0,LILLE,3166.6666666666665,"7 RUE DE MADRINGHEM, 59160 LILLE",50.6464731,2.98451
88.0,5.0,Maison,131.0,0,"290000,00",105.0,RUE,VICTOR HUGO,59260.0,LILLE,3295.4545454545455,"105 RUE VICTOR HUGO, 59260 LILLE",50.6206253,3.0975264
52.0,3.0,Maison,74.0,0,"168100,00",24.0,RUE,ERNEST LOYER,59160.0,LILLE,3232.6923076923076,"24 RUE ERNEST LOYER, 59160 LILLE",50.6456313,2.9799866
56.0,3.0,Maison,70.0,0,"165000,00",8.0,RUE,DU FORT DEBOUT,59160.0,LILLE,2946.4285714285716,"8 RUE DU FORT DEBOUT, 59160 LILLE",50.6474701,3.0013724
107.0,5.0,Maison,88.0,0,"316000,00",21.0,RUE,KEPLER,59800.0,LILLE,2953.271028037383,"21 RUE KEPLER, 59800 LILLE",50.636182,3.0853807
68.0,4.0,Maison,163.0,0,"271360,00",71.0,RUE,DESIRE THERBY,59260.0,LILLE,3990.5882352941176,"71 RUE DESIRE THERBY, 59260 LILLE",50.6286366,3.1178723
62.0,3.0,Maison,115.0,0,"233450,00",10.0,RUE,LAZARE GARREAU,59000.0,LILLE,3765.3225806451615,"10 RUE LAZARE GARREAU, 59000 LILLE",50.6142042,3.0567674
164.0,6.0,Maison,164.0,0,"581500,00",20.0,RUE,PASCAL,59800.0,LILLE,3545.731707317073,"20 RUE PASCAL, 59800 LILLE",50.6396702,3.0855301
247.0,8.0,Maison,218.0,0,"1044700,00",62.0,RUE,BRULE MAISON,59000.0,LILLE,4229.5546558704455,"62 RUE BRULE MAISON, 59000 LILLE",50.6259474,3.0600865
46.0,3.0,Maison,50.0,0,"207000,00",12.0,RUE,DU COEUR JOYEUX,59160.0,LILLE,4500.0,"12 RUE DU COEUR JOYEUX, 59160 LILLE",50.6410112,3.0175433
71.0,4.0,Maison,85.0,0,"226500,00",26.0,RUE,BECKER,59160.0,LILLE,3190.1408450704225,"26 RUE BECKER, 59160 LILLE",50.6388662,3.0192185
68.0,4.0,Maison,51.0,0,"70000,00",8.0,RUE,DE LA LIBERTE LOMME,59160.0,LILLE,1029.4117647058824,"8 RUE DE LA LIBERTE LOMME, 59160 LILLE",50.6328456,3.0052962
59.0,4.0,Maison,34.0,0,"125000,00",7.0,RUE,DE VALENCIENNES,59000.0,LILLE,2118.64406779661,"7 RUE DE VALENCIENNES, 59000 LILLE",50.716599,3.147267
99.0,4.0,Maison,190.0,0,"318500,00",207.0,AV,ARTHUR NOTEBART,59160.0,LILLE,3217.1717171717173,"207 AV ARTHUR NOTEBART, 59160 LILLE",50.63276,3.0112456
110.0,5.0,Maison,141.0,0,"340000,00",24.0,RUE,SALEMBIER,59260.0,LILLE,3090.909090909091,"24 RUE SALEMBIER, 59260 LILLE",50.6253598,3.11101
143.0,6.0,Maison,92.0,0,"829000,00",4.0,RUE,JEAN MOULIN,59800.0,LILLE,5797.202797202797,"4 RUE JEAN MOULIN, 59800 LILLE",50.6412343,3.059179
107.0,5.0,Maison,152.0,0,"344326,00",9.0,RUE,DU DOCTEUR YERSIN,59000.0,LILLE,3218.0,"9 RUE DU DOCTEUR YERSIN, 59000 LILLE",50.6207789,3.0551794
109.0,4.0,Maison,154.0,0,"307000,00",126.0,RUE,DE LANNOY,59800.0,LILLE,2816.5137614678897,"126 RUE DE LANNOY, 59800 LILLE",50.6343701,3.1001243
88.0,4.0,Maison,87.0,0,"411150,00",28.0,RUE,TRIBOURDEAU,59260.0,LILLE,4672.159090909091,"28 RUE TRIBOURDEAU, 59260 LILLE",50.6275214,3.1132767
100.0,3.0,Maison,61.0,0,"240000,00",1.0,RUE,PIERRE CURIE LOMME,59160.0,LILLE,2400.0,"1 RUE PIERRE CURIE LOMME, 59160 LILLE",50.6459958,2.9894542
65.0,3.0,Maison,70.0,0,"260000,00",13.0,RUE,D HONDSCHOOTE,59000.0,LILLE,4000.0,"13 RUE D HONDSCHOOTE, 59000 LILLE",50.6216837,3.0441074
72.0,4.0,Maison,150.0,0,"90000,00",27.0,RUE,DES BLANCHISSEURS,59160.0,LILLE,1250.0,"27 RUE DES BLANCHISSEURS, 59160 LILLE",50.6302132,3.0125693
112.0,6.0,Maison,115.0,0,"665000,00",43.0,RUE,BARTHELEMY DELESPAUL,59000.0,LILLE,5937.5,"43 RUE BARTHELEMY DELESPAUL, 59000 LILLE",50.6241059,3.0574132
97.0,6.0,Maison,86.0,0,"400000,00",89.0,RUE,PHILIPPE DE COMINES,59000.0,LILLE,4123.711340206186,"89 RUE PHILIPPE DE COMINES, 59000 LILLE",50.6217169,3.0714484
65.0,3.0,Maison,72.0,0,"91000,00",53.0,RUE,DESIRE BONDUES,59000.0,LILLE,1400.0,"53 RUE DESIRE BONDUES, 59000 LILLE",50.6049063,3.0556257
81.0,5.0,Maison,77.0,0,"186000,00",65.0,RUE,EDOUARD DOYENNETTE,59000.0,LILLE,2296.296296296296,"65 RUE EDOUARD DOYENNETTE, 59000 LILLE",50.6047147,3.0564419
350.0,10.0,Maison,274.0,0,"1120000,00",59.0,RUE,DE LOOS,59000.0,LILLE,3200.0,"59 RUE DE LOOS, 59000 LILLE",50.621128,3.0358847
91.0,4.0,Maison,99.0,0,"262000,00",20.0,RUE,ALBERT THOMAS LOMME,59160.0,LILLE,2879.120879120879,"20 RUE ALBERT THOMAS LOMME, 59160 LILLE",50.6466506,3.0029465
92.0,5.0,Maison,135.0,0,"222000,00",2.0,RUE,DES VILLAS,59160.0,LILLE,2413.0434782608695,"2 RUE DES VILLAS, 59160 LILLE",50.6472923,2.98801
