Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
90.0,3.0,Maison,75.0,0,"397600,00",24.0,RUE,BAUDUCHEU,33800.0,BORDEAUX,4417.777777777777,"24 RUE BAUDUCHEU, 33800 BORDEAUX",44.8222086,-0.5603042
68.0,3.0,Maison,67.0,0,"535000,00",6.0,RUE,DE METZ,33000.0,BORDEAUX,7867.64705882353,"6 RUE DE METZ, 33000 BORDEAUX",44.8383054,-0.5970079
150.0,4.0,Maison,252.0,0,"1180000,00",128.0,RUE,DAVID JOHNSTON,33000.0,BORDEAUX,7866.666666666667,"128 RUE DAVID JOHNSTON, 33000 BORDEAUX",44.8521691,-0.5888836
130.0,5.0,Maison,72.0,0,"680300,00",10.0,PAS,KIESER,33000.0,BORDEAUX,5233.076923076923,"10 PAS KIESER, 33000 BORDEAUX",44.8429746,-0.5902507
105.0,5.0,Maison,203.0,0,"667000,00",37.0,RUE,RAYMOND BORDIER,33200.0,BORDEAUX,6352.380952380952,"37 RUE RAYMOND BORDIER, 33200 BORDEAUX",44.8504557,-0.5990734
75.0,3.0,Maison,340.0,0,"620000,00",4.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,8266.666666666666,"4 RUE ETCHENIQUE, 33200 BORDEAUX",44.8450257,-0.6153266
120.0,4.0,Maison,164.0,0,"706300,00",23.0,CRS,DU MARECHAL GALLIENI,33000.0,BORDEAUX,5885.833333333333,"23 CRS DU MARECHAL GALLIENI, 33000 BORDEAUX",44.8247982,-0.5904625
90.0,3.0,Maison,67.0,0,"563000,00",135.0,CRS,D ALBRET,33000.0,BORDEAUX,6255.555555555556,"135 CRS D ALBRET, 33000 BORDEAUX",44.8325721,-0.5798451
85.0,3.0,Maison,120.0,0,"459200,00",21.0,IMP,ELVINA SIVAN,33800.0,BORDEAUX,5402.35294117647,"21 IMP ELVINA SIVAN, 33800 BORDEAUX",44.8188252,-0.5741783
64.0,4.0,Maison,327.0,0,"260000,00",72.0,CHE,LAFITTE,33300.0,BORDEAUX,4062.5,"72 CHE LAFITTE, 33300 BORDEAUX",44.8810556,-0.5473018
110.0,5.0,Maison,120.0,0,"738000,00",16.0,RUE,DUMONTEIL,33000.0,BORDEAUX,6709.090909090909,"16 RUE DUMONTEIL, 33000 BORDEAUX",44.8268528,-0.5928336
117.0,5.0,Maison,90.0,0,"480000,00",140.0,RUE,MANON CORMIER,33000.0,BORDEAUX,4102.5641025641025,"140 RUE MANON CORMIER, 33000 BORDEAUX",44.8301139,-0.5935007
40.0,2.0,Maison,75.0,0,"141000,00",6.0,RUE,EL ALAMEIN,33000.0,BORDEAUX,3525.0,"6 RUE EL ALAMEIN, 33000 BORDEAUX",44.8202276,-0.5972207
50.0,3.0,Maison,180.0,0,"380500,00",23.0,RUE,CAMENA D ALMEIDA,33000.0,BORDEAUX,7610.0,"23 RUE CAMENA D ALMEIDA, 33000 BORDEAUX",44.8320314,-0.6066751
89.0,4.0,Maison,230.0,0,"670010,00",20.0,RUE,BERTRAND DE GOTH,33800.0,BORDEAUX,7528.202247191011,"20 RUE BERTRAND DE GOTH, 33800 BORDEAUX",44.8225613,-0.5794804
121.0,4.0,Maison,184.0,0,"480000,00",13.0,RUE,SAUVAGEON,33300.0,BORDEAUX,3966.9421487603304,"13 RUE SAUVAGEON, 33300 BORDEAUX",44.8719112,-0.5495399
56.0,3.0,Maison,117.0,0,"400000,00",113.0,RUE,DUBOURDIEU,33800.0,BORDEAUX,7142.857142857143,"113 RUE DUBOURDIEU, 33800 BORDEAUX",44.8228787,-0.575779
120.0,5.0,Maison,150.0,0,"582000,00",34.0,RUE,LEVIEUX,33000.0,BORDEAUX,4850.0,"34 RUE LEVIEUX, 33000 BORDEAUX",44.832386,-0.6004934
145.0,5.0,Maison,270.0,0,"723000,00",64.0,AV,CHARLES DE GAULLE,33200.0,BORDEAUX,4986.206896551724,"64 AV CHARLES DE GAULLE, 33200 BORDEAUX",44.8493415,-0.6007229
51.0,2.0,Maison,80.0,0,"205000,00",254.0,RUE,DE BEGLES,33800.0,BORDEAUX,4019.607843137255,"254 RUE DE BEGLES, 33800 BORDEAUX",44.818456,-0.5660795
77.0,4.0,Maison,413.0,0,"429700,00",39.0,RUE,CLAIRE,33200.0,BORDEAUX,5580.519480519481,"39 RUE CLAIRE, 33200 BORDEAUX",44.8504725,-0.625573
190.0,7.0,Maison,139.0,0,"1185000,00",138.0,RUE,MONDENARD,33000.0,BORDEAUX,6236.8421052631575,"138 RUE MONDENARD, 33000 BORDEAUX",44.8469436,-0.5935038
50.0,2.0,Maison,433.0,0,"310000,00",20.0,RUE,ALFRED DE VIGNY,33200.0,BORDEAUX,6200.0,"20 RUE ALFRED DE VIGNY, 33200 BORDEAUX",44.8460331,-0.6246166
200.0,6.0,Maison,180.0,0,"847750,00",20.0,PL,SIMIOT,33800.0,BORDEAUX,4238.75,"20 PL SIMIOT, 33800 BORDEAUX",44.822659,-0.5775157
160.0,5.0,Maison,115.0,0,"938400,00",16.0,ALL,DES MARRONNIERS,33200.0,BORDEAUX,5865.0,"16 ALL DES MARRONNIERS, 33200 BORDEAUX",44.8463712,-0.5997395
180.0,7.0,Maison,102.0,0,"680000,00",7.0,RUE,SERVANDONI,33000.0,BORDEAUX,3777.777777777778,"7 RUE SERVANDONI, 33000 BORDEAUX",44.8351126,-0.5811255
129.0,7.0,Maison,301.0,0,"1050000,00",30.0,RUE,THEODORE DUCOS,33000.0,BORDEAUX,8139.53488372093,"30 RUE THEODORE DUCOS, 33000 BORDEAUX",44.830341,-0.5830316
96.0,5.0,Maison,127.0,0,"545700,00",16.0,RUE,BLANCHARD LATOUR,33000.0,BORDEAUX,5684.375,"16 RUE BLANCHARD LATOUR, 33000 BORDEAUX",44.837805,-0.5942084
110.0,5.0,Maison,99.0,0,"547000,00",24.0,RUE,GRATELOUP,33800.0,BORDEAUX,4972.727272727273,"24 RUE GRATELOUP, 33800 BORDEAUX",44.8239177,-0.5767803
54.0,2.0,Maison,121.0,0,"180000,00",37.0,RUE,QUINTIN,33000.0,BORDEAUX,3333.3333333333335,"37 RUE QUINTIN, 33000 BORDEAUX",44.8223596,-0.5953881
72.0,3.0,Maison,319.0,0,"510000,00",37.0,RUE,ALBERT TOURNIER,33200.0,BORDEAUX,7083.333333333333,"37 RUE ALBERT TOURNIER, 33200 BORDEAUX",44.8581869,-0.6102087
138.0,5.0,Maison,221.0,0,"967650,00",59.0,RUE,CHEVALIER,33000.0,BORDEAUX,7011.95652173913,"59 RUE CHEVALIER, 33000 BORDEAUX",44.8434619,-0.5953679
90.0,4.0,Maison,105.0,0,"488000,00",44.0,RUE,DES TREUILS,33000.0,BORDEAUX,5422.222222222223,"44 RUE DES TREUILS, 33000 BORDEAUX",44.8257363,-0.5843674
117.0,6.0,Maison,387.0,0,"472000,00",26.0,RUE,DELACROIX,33200.0,BORDEAUX,4034.188034188034,"26 RUE DELACROIX, 33200 BORDEAUX",44.8555374,-0.6325379
88.0,3.0,Maison,130.0,0,"405000,00",39.0,RUE,SAINT JEAN,33800.0,BORDEAUX,4602.272727272727,"39 RUE SAINT JEAN, 33800 BORDEAUX",44.8265097,-0.5683623
80.0,2.0,Maison,350.0,0,"520000,00",161.0,CRS,DU MARECHAL GALLIENI,33000.0,BORDEAUX,6500.0,"161 CRS DU MARECHAL GALLIENI, 33000 BORDEAUX",44.8211492,-0.5951615
64.0,3.0,Maison,78.0,0,"365600,00",90.0,RUE,MONSARRAT,33800.0,BORDEAUX,5712.5,"90 RUE MONSARRAT, 33800 BORDEAUX",44.820702,-0.5767737
160.0,5.0,Maison,201.0,0,"720000,00",323.0,CRS,DE LA SOMME,33800.0,BORDEAUX,4500.0,"323 CRS DE LA SOMME, 33800 BORDEAUX",44.817309,-0.5723449
96.0,4.0,Maison,120.0,0,"340000,00",135.0,BD,ALBERT BRANDENBURG,33300.0,BORDEAUX,3541.6666666666665,"135 BD ALBERT BRANDENBURG, 33300 BORDEAUX",44.8763698,-0.5504164
71.0,4.0,Maison,143.0,0,"420200,00",37.0,RUE,EUGENE TENOT,33800.0,BORDEAUX,5918.30985915493,"37 RUE EUGENE TENOT, 33800 BORDEAUX",44.8194494,-0.5743529
167.0,6.0,Maison,126.0,0,"853000,00",169.0,RUE,MOUNEYRA,33000.0,BORDEAUX,5107.784431137725,"169 RUE MOUNEYRA, 33000 BORDEAUX",44.8304335,-0.5887494
110.0,4.0,Maison,119.0,0,"661567,00",4.0,RUE,DU PAVILLON,33000.0,BORDEAUX,6014.245454545455,"4 RUE DU PAVILLON, 33000 BORDEAUX",44.8296501,-0.5781463
120.0,5.0,Maison,371.0,0,"1007000,00",10.0,ALL,FABELLE,33200.0,BORDEAUX,8391.666666666666,"10 ALL FABELLE, 33200 BORDEAUX",44.8493615,-0.6095955
120.0,5.0,Maison,195.0,0,"1007000,00",10.0,ALL,FABELLE,33200.0,BORDEAUX,8391.666666666666,"10 ALL FABELLE, 33200 BORDEAUX",44.8493615,-0.6095955
212.0,8.0,Maison,222.0,0,"1167900,00",47.0,RUE,DU COMMANDANT ARNOULD,33000.0,BORDEAUX,5508.962264150943,"47 RUE DU COMMANDANT ARNOULD, 33000 BORDEAUX",44.8353032,-0.5773665
180.0,6.0,Maison,603.0,0,"640500,00",5.0,RUE,DOMION,33200.0,BORDEAUX,3558.3333333333335,"5 RUE DOMION, 33200 BORDEAUX",44.8565323,-0.6246205
99.0,6.0,Maison,70.0,0,"367500,00",161.0,RUE,BILLAUDEL,33800.0,BORDEAUX,3712.121212121212,"161 RUE BILLAUDEL, 33800 BORDEAUX",44.821249,-0.5609035
60.0,2.0,Maison,95.0,0,"319500,00",83.0,RUE,BAUDUCHEU,33800.0,BORDEAUX,5325.0,"83 RUE BAUDUCHEU, 33800 BORDEAUX",44.8215069,-0.5619836
111.0,4.0,Maison,129.0,0,"455000,00",81.0,RUE,MILLIERE,33000.0,BORDEAUX,4099.0990990990995,"81 RUE MILLIERE, 33000 BORDEAUX",44.828132,-0.576441
140.0,5.0,Maison,443.0,0,"700000,00",71.0,RUE,FAMATINA,33200.0,BORDEAUX,5000.0,"71 RUE FAMATINA, 33200 BORDEAUX",44.8454397,-0.603661
40.0,2.0,Maison,53.0,0,"220000,00",8.0,RUE,PAUL MAMERT,33800.0,BORDEAUX,5500.0,"8 RUE PAUL MAMERT, 33800 BORDEAUX",44.8139372,-0.5644824
86.0,4.0,Maison,48.0,0,"485000,00",22.0,RUE,MONTGOLFIER,33000.0,BORDEAUX,5639.53488372093,"22 RUE MONTGOLFIER, 33000 BORDEAUX",44.8517509,-0.5774775
84.0,3.0,Maison,61.0,0,"532838,00",62.0,RUE,PAUL ANTIN,33800.0,BORDEAUX,6343.309523809524,"62 RUE PAUL ANTIN, 33800 BORDEAUX",44.8195819,-0.5693658
90.0,4.0,Maison,108.0,0,"611000,00",46.0,RUE,MALLERET,33000.0,BORDEAUX,6788.888888888889,"46 RUE MALLERET, 33000 BORDEAUX",44.8489384,-0.5850927
200.0,5.0,Maison,234.0,0,"1284300,00",28.0,RUE,PRUNIER,33300.0,BORDEAUX,6421.5,"28 RUE PRUNIER, 33300 BORDEAUX",44.8573845,-0.5707537
195.0,5.0,Maison,109.0,0,"611500,00",21.0,RUE,JULES STEEG,33800.0,BORDEAUX,3135.897435897436,"21 RUE JULES STEEG, 33800 BORDEAUX",44.8267456,-0.5661852
121.0,4.0,Maison,158.0,0,"710600,00",18.0,RUE,LEVIEUX,33000.0,BORDEAUX,5872.727272727273,"18 RUE LEVIEUX, 33000 BORDEAUX",44.8316328,-0.6004405
65.0,3.0,Maison,125.0,0,"480000,00",54.0,RUE,FRANCOIS CHAMBRELENT,33300.0,BORDEAUX,7384.615384615385,"54 RUE FRANCOIS CHAMBRELENT, 33300 BORDEAUX",44.8755728,-0.5516325
64.0,3.0,Maison,45.0,0,"537000,00",8.0,RUE,DUCRU,33000.0,BORDEAUX,8390.625,"8 RUE DUCRU, 33000 BORDEAUX",44.8354051,-0.5777518
120.0,5.0,Maison,192.0,0,"783500,00",17.0,RUE,DUPATY,33300.0,BORDEAUX,6529.166666666667,"17 RUE DUPATY, 33300 BORDEAUX",44.858448,-0.5639281
120.0,6.0,Maison,307.0,0,"500000,00",1.0,BD,DU PRESIDENT WILSON,33200.0,BORDEAUX,4166.666666666667,"1 BD DU PRESIDENT WILSON, 33200 BORDEAUX",44.836733,-0.5991809
85.0,4.0,Maison,401.0,0,"362000,00",9.0,RUE,FRAGONARD,33200.0,BORDEAUX,4258.823529411765,"9 RUE FRAGONARD, 33200 BORDEAUX",44.8564416,-0.6338562
141.0,7.0,Maison,320.0,0,"520000,00",173.0,RUE,DAVID JOHNSTON,33000.0,BORDEAUX,3687.9432624113474,"173 RUE DAVID JOHNSTON, 33000 BORDEAUX",44.8529859,-0.5911279
70.0,3.0,Maison,89.0,0,"536100,00",33.0,RUE,MARCEAU,33000.0,BORDEAUX,7658.571428571428,"33 RUE MARCEAU, 33000 BORDEAUX",44.829435,-0.6016174
41.0,3.0,Maison,105.0,0,"310973,00",8.0,RUE,DE LANDIRAS,33000.0,BORDEAUX,7584.707317073171,"8 RUE DE LANDIRAS, 33000 BORDEAUX",44.8299986,-0.5846379
75.0,3.0,Maison,74.0,0,"400000,00",7.0,RUE,BERTRAND DE GOTH,33800.0,BORDEAUX,5333.333333333333,"7 RUE BERTRAND DE GOTH, 33800 BORDEAUX",44.822762,-0.5798612
275.0,8.0,Maison,101.0,0,"1600000,00",43.0,RUE,BOUDET,33000.0,BORDEAUX,5818.181818181818,"43 RUE BOUDET, 33000 BORDEAUX",44.847559,-0.5757737
150.0,5.0,Maison,179.0,0,"960450,00",20.0,RUE,DE CAUDERAN,33000.0,BORDEAUX,6403.0,"20 RUE DE CAUDERAN, 33000 BORDEAUX",44.845708,-0.595173
100.0,4.0,Maison,241.0,0,"410000,00",26.0,RUE,DUPLEIX,33300.0,BORDEAUX,4100.0,"26 RUE DUPLEIX, 33300 BORDEAUX",44.8760931,-0.5464813
60.0,3.0,Maison,108.0,0,"319000,00",20.0,RUE,PASCAL LAFARGUE,33300.0,BORDEAUX,5316.666666666667,"20 RUE PASCAL LAFARGUE, 33300 BORDEAUX",44.8765815,-0.5462204
130.0,3.0,Maison,145.0,0,"667500,00",115.0,RUE,NAUJAC,33000.0,BORDEAUX,5134.615384615385,"115 RUE NAUJAC, 33000 BORDEAUX",44.8488677,-0.5889944
165.0,5.0,Maison,703.0,0,"1047738,00",10.0,RUE,JACQUES LEMARCHAND,33200.0,BORDEAUX,6349.927272727273,"10 RUE JACQUES LEMARCHAND, 33200 BORDEAUX",44.8646183,-0.6262073
103.0,4.0,Maison,324.0,0,"510000,00",105.0,RUE,DES ORANGERS,33200.0,BORDEAUX,4951.456310679611,"105 RUE DES ORANGERS, 33200 BORDEAUX",44.8612588,-0.6196148
68.0,2.0,Maison,125.0,0,"392000,00",19.0,RUE,DU ONZE NOVEMBRE,33000.0,BORDEAUX,5764.705882352941,"19 RUE DU ONZE NOVEMBRE, 33000 BORDEAUX",44.8066296,-0.5502235
265.0,10.0,Maison,270.0,0,"1044985,00",16.0,RUE,LEON ROCHES,33000.0,BORDEAUX,3943.3396226415093,"16 RUE LEON ROCHES, 33000 BORDEAUX",44.8341319,-0.6092875
77.0,3.0,Maison,106.0,0,"585000,00",57.0,RUE,DESBIEY,33000.0,BORDEAUX,7597.402597402597,"57 RUE DESBIEY, 33000 BORDEAUX",44.8389896,-0.5957178
105.0,5.0,Maison,313.0,0,"650000,00",50.0,RUE,MONTFAUCON,33800.0,BORDEAUX,6190.476190476191,"50 RUE MONTFAUCON, 33800 BORDEAUX",44.8267396,-0.5627151
60.0,2.0,Maison,58.0,0,"230000,00",34.0,RUE,BLANQUI,33300.0,BORDEAUX,3833.3333333333335,"34 RUE BLANQUI, 33300 BORDEAUX",44.8676365,-0.5515467
180.0,8.0,Maison,948.0,0,"942000,00",51.0,RUE,DE MAITRE JEAN,33000.0,BORDEAUX,5233.333333333333,"51 RUE DE MAITRE JEAN, 33000 BORDEAUX",44.8292123,-0.6118349
120.0,5.0,Maison,134.0,0,"779000,00",7.0,RUE,DE CHATEAUDUN,33000.0,BORDEAUX,6491.666666666667,"7 RUE DE CHATEAUDUN, 33000 BORDEAUX",44.8290822,-0.5891505
150.0,6.0,Maison,423.0,0,"934850,00",167.0,RUE,DES ORANGERS,33200.0,BORDEAUX,6232.333333333333,"167 RUE DES ORANGERS, 33200 BORDEAUX",44.8616874,-0.6226087
103.0,5.0,Maison,115.0,0,"585000,00",58.0,RUE,PIERRE DE LADIME,33800.0,BORDEAUX,5679.611650485437,"58 RUE PIERRE DE LADIME, 33800 BORDEAUX",44.8173694,-0.569439
95.0,4.0,Maison,169.0,0,"464000,00",76.0,RUE,HOCHE,33200.0,BORDEAUX,4884.210526315789,"76 RUE HOCHE, 33200 BORDEAUX",44.8450971,-0.6048466
70.0,5.0,Maison,112.0,0,"410420,00",201.0,RUE,GEORGES BONNAC,33000.0,BORDEAUX,5863.142857142857,"201 RUE GEORGES BONNAC, 33000 BORDEAUX",44.8382428,-0.5910616
54.0,3.0,Maison,68.0,0,"209250,00",16.0,RUE,DE LASEPPE,33000.0,BORDEAUX,3875.0,"16 RUE DE LASEPPE, 33000 BORDEAUX",44.8524465,-0.5821435
83.0,4.0,Maison,78.0,0,"389050,00",26.0,RUE,DE LEYBARDIE,33300.0,BORDEAUX,4687.349397590361,"26 RUE DE LEYBARDIE, 33300 BORDEAUX",44.8615453,-0.5646125
120.0,5.0,Maison,242.0,0,"875000,00",91.0,RUE,BELLUS MAREILHAC,33200.0,BORDEAUX,7291.666666666667,"91 RUE BELLUS MAREILHAC, 33200 BORDEAUX",44.8555706,-0.6195753
115.0,5.0,Maison,394.0,0,"570000,00",62.0,RUE,PERINOT,33200.0,BORDEAUX,4956.521739130435,"62 RUE PERINOT, 33200 BORDEAUX",44.8516976,-0.6302158
190.0,6.0,Maison,512.0,0,"1076100,00",4.0,RUE,GABRIEL LEGLISE,33200.0,BORDEAUX,5663.684210526316,"4 RUE GABRIEL LEGLISE, 33200 BORDEAUX",44.8538974,-0.6210528
118.0,3.0,Maison,465.0,0,"400000,00",25.0,AV,MONRABEAU,33200.0,BORDEAUX,3389.830508474576,"25 AV MONRABEAU, 33200 BORDEAUX",44.8403721,-0.6242195
110.0,5.0,Maison,81.0,0,"650000,00",88.0,RUE,PAULIN,33000.0,BORDEAUX,5909.090909090909,"88 RUE PAULIN, 33000 BORDEAUX",44.8489505,-0.5871729
104.0,4.0,Maison,339.0,0,"609000,00",12.0,RUE,INGRES,33200.0,BORDEAUX,5855.7692307692305,"12 RUE INGRES, 33200 BORDEAUX",44.8558915,-0.6332726
50.0,3.0,Maison,45.0,0,"365000,00",46.0,RUE,DE NAVARRE,33000.0,BORDEAUX,7300.0,"46 RUE DE NAVARRE, 33000 BORDEAUX",44.8308388,-0.5811711
202.0,9.0,Maison,199.0,0,"1250000,00",18.0,RUE,GRANGENEUVE,33000.0,BORDEAUX,6188.118811881188,"18 RUE GRANGENEUVE, 33000 BORDEAUX",44.8518293,-0.5797909
75.0,3.0,Maison,159.0,0,"380000,00",15.0,RUE,POISSONNIER,33800.0,BORDEAUX,5066.666666666667,"15 RUE POISSONNIER, 33800 BORDEAUX",44.8189648,-0.5502543
192.0,6.0,Maison,232.0,0,"700000,00",80.0,RUE,LECOCQ,33000.0,BORDEAUX,3645.8333333333335,"80 RUE LECOCQ, 33000 BORDEAUX",44.8338635,-0.58711
131.0,6.0,Maison,155.0,0,"677000,00",91.0,RUE,DE SEGUR,33000.0,BORDEAUX,5167.93893129771,"91 RUE DE SEGUR, 33000 BORDEAUX",44.8247724,-0.5832813
176.0,5.0,Maison,162.0,0,"878800,00",48.0,RUE,CATULLE MENDES,33800.0,BORDEAUX,4993.181818181818,"48 RUE CATULLE MENDES, 33800 BORDEAUX",44.8131872,-0.5707305
144.0,6.0,Maison,161.0,0,"797350,00",28.0,RUE,BUCHOU,33800.0,BORDEAUX,5537.152777777777,"28 RUE BUCHOU, 33800 BORDEAUX",44.821938,-0.5651093
70.0,3.0,Maison,73.0,0,"362000,00",62.0,RUE,NICOT,33000.0,BORDEAUX,5171.428571428572,"62 RUE NICOT, 33000 BORDEAUX",44.8328779,-0.5856019
152.0,5.0,Maison,358.0,0,"928000,00",23.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,6105.263157894737,"23 RUE ETCHENIQUE, 33200 BORDEAUX",44.840347,-0.6125647
230.0,9.0,Maison,135.0,0,"1191740,00",58.0,RUE,DE TURENNE,33000.0,BORDEAUX,5181.478260869565,"58 RUE DE TURENNE, 33000 BORDEAUX",44.8788513,-0.679408
60.0,3.0,Maison,128.0,0,"444000,00",207.0,CRS,DU MARECHAL GALLIENI,33000.0,BORDEAUX,7400.0,"207 CRS DU MARECHAL GALLIENI, 33000 BORDEAUX",44.8199837,-0.5971085
160.0,4.0,Maison,154.0,0,"890000,00",30.0,RUE,CHARLES MARIONNEAU,33000.0,BORDEAUX,5562.5,"30 RUE CHARLES MARIONNEAU, 33000 BORDEAUX",44.8405904,-0.5864068
131.0,7.0,Maison,151.0,0,"861957,00",128.0,RUE,GUILLAUME LEBLANC,33000.0,BORDEAUX,6579.824427480916,"128 RUE GUILLAUME LEBLANC, 33000 BORDEAUX",44.8320722,-0.593604
142.0,4.0,Maison,273.0,0,"819700,00",86.0,CRS,JOURNU AUBER,33300.0,BORDEAUX,5772.5352112676055,"86 CRS JOURNU AUBER, 33300 BORDEAUX",44.8607428,-0.571599
232.0,9.0,Maison,298.0,0,"1842180,00",135.0,RUE,FRERE,33000.0,BORDEAUX,7940.431034482759,"135 RUE FRERE, 33000 BORDEAUX",44.8544509,-0.5806822
240.0,8.0,Maison,189.0,0,"1410400,00",67.0,RUE,PIERRE DUHEM,33000.0,BORDEAUX,5876.666666666667,"67 RUE PIERRE DUHEM, 33000 BORDEAUX",44.8271149,-0.5809712
73.0,2.0,Maison,103.0,0,"463000,00",92.0,RUE,DE MARMANDE,33800.0,BORDEAUX,6342.465753424657,"92 RUE DE MARMANDE, 33800 BORDEAUX",44.8198532,-0.5765773
84.0,3.0,Maison,47.0,0,"445000,00",3.0,RUE,KIESER,33000.0,BORDEAUX,5297.619047619048,"3 RUE KIESER, 33000 BORDEAUX",44.8430992,-0.5919796
115.0,5.0,Maison,204.0,0,"712000,00",77.0,CRS,EDOUARD VAILLANT,33300.0,BORDEAUX,6191.304347826087,"77 CRS EDOUARD VAILLANT, 33300 BORDEAUX",44.8616318,-0.559042
169.0,5.0,Maison,465.0,0,"950000,00",166.0,RUE,D ORNANO,33000.0,BORDEAUX,5621.301775147929,"166 RUE D ORNANO, 33000 BORDEAUX",44.8336114,-0.5907556
345.0,6.0,Maison,496.0,0,"1602000,00",51.0,RUE,FRANCOIS MARCEAU,33200.0,BORDEAUX,4643.478260869565,"51 RUE FRANCOIS MARCEAU, 33200 BORDEAUX",44.8456762,-0.6056619
88.0,3.0,Maison,362.0,0,"485040,00",12.0,RUE,ARMAND GOT,33200.0,BORDEAUX,5511.818181818182,"12 RUE ARMAND GOT, 33200 BORDEAUX",44.8484171,-0.6300568
111.0,6.0,Maison,720.0,0,"540050,00",2.0,ALL,DE LA CHENAIE,33200.0,BORDEAUX,4865.315315315315,"2 ALL DE LA CHENAIE, 33200 BORDEAUX",44.8482947,-0.6326373
114.0,4.0,Maison,208.0,0,"360000,00",33.0,RUE,AUDUBERT,33300.0,BORDEAUX,3157.8947368421054,"33 RUE AUDUBERT, 33300 BORDEAUX",44.8723628,-0.5488689
73.0,4.0,Maison,98.0,0,"193329,00",39.0,RUE,LEON BLUM,33300.0,BORDEAUX,2648.3424657534247,"39 RUE LEON BLUM, 33300 BORDEAUX",44.879553,-0.5484382
240.0,8.0,Maison,434.0,0,"1431010,00",238.0,CRS,DE L YSER,33800.0,BORDEAUX,5962.541666666667,"238 CRS DE L YSER, 33800 BORDEAUX",44.8203382,-0.5717877
145.0,5.0,Maison,126.0,0,"762140,00",111.0,RUE,FRANCOIS DE SOURDIS,33000.0,BORDEAUX,5256.137931034483,"111 RUE FRANCOIS DE SOURDIS, 33000 BORDEAUX",44.8303939,-0.5871173
123.0,5.0,Maison,164.0,0,"711250,00",51.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,5782.5203252032525,"51 RUE ETCHENIQUE, 33200 BORDEAUX",44.8430127,-0.6149045
80.0,4.0,Maison,450.0,0,"481000,00",50.0,CITE,DUTREY,33300.0,BORDEAUX,6012.5,"50 CITE DUTREY, 33300 BORDEAUX",44.8713664,-0.5503999
120.0,4.0,Maison,235.0,0,"558250,00",39.0,RUE,PASCAL LAFARGUE,33300.0,BORDEAUX,4652.083333333333,"39 RUE PASCAL LAFARGUE, 33300 BORDEAUX",44.8770108,-0.5472724
151.0,5.0,Maison,106.0,0,"886350,00",22.0,RUE,MALLERET,33000.0,BORDEAUX,5869.867549668874,"22 RUE MALLERET, 33000 BORDEAUX",44.8482459,-0.5856139
68.0,4.0,Maison,125.0,0,"613850,00",5.0,ALL,BORDELAISE,33200.0,BORDEAUX,9027.20588235294,"5 ALL BORDELAISE, 33200 BORDEAUX",44.8490303,-0.6024581
164.0,5.0,Maison,253.0,0,"1096450,00",33.0,RUE,DE SOISSONS,33000.0,BORDEAUX,6685.670731707317,"33 RUE DE SOISSONS, 33000 BORDEAUX",44.8424909,-0.5963796
110.0,6.0,Maison,99.0,0,"285700,00",45.0,RUE,POURMANN,33300.0,BORDEAUX,2597.2727272727275,"45 RUE POURMANN, 33300 BORDEAUX",44.8681077,-0.5513045
120.0,4.0,Maison,122.0,0,"787570,00",33.0,RUE,CROIX SEGUEY,33000.0,BORDEAUX,6563.083333333333,"33 RUE CROIX SEGUEY, 33000 BORDEAUX",44.8506572,-0.5872878
191.0,7.0,Maison,192.0,0,"915000,00",6.0,RUE,KIESER,33000.0,BORDEAUX,4790.575916230367,"6 RUE KIESER, 33000 BORDEAUX",44.8430195,-0.5921158
160.0,7.0,Maison,114.0,0,"915000,00",15.0,RUE,THEODORE DUCOS,33000.0,BORDEAUX,5718.75,"15 RUE THEODORE DUCOS, 33000 BORDEAUX",44.8306093,-0.5836614
99.0,6.0,Maison,413.0,0,"470000,00",25.0,RUE,MURAT,33200.0,BORDEAUX,4747.474747474747,"25 RUE MURAT, 33200 BORDEAUX",44.8443049,-0.6268841
315.0,8.0,Maison,611.0,0,"2250000,00",83.0,RUE,JUDE,33200.0,BORDEAUX,7142.857142857143,"83 RUE JUDE, 33200 BORDEAUX",44.8630894,-0.6289796
71.0,3.0,Maison,391.0,0,"442300,00",88.0,RUE,MARCELIN BERTHELOT,33200.0,BORDEAUX,6229.577464788732,"88 RUE MARCELIN BERTHELOT, 33200 BORDEAUX",44.8428519,-0.6140571
144.0,6.0,Maison,294.0,0,"915000,00",38.0,RUE,EUGENE TENOT,33800.0,BORDEAUX,6354.166666666667,"38 RUE EUGENE TENOT, 33800 BORDEAUX",44.8193644,-0.5740651
96.0,3.0,Maison,96.0,0,"580000,00",38.0,RUE,DE LANDIRAS,33000.0,BORDEAUX,6041.666666666667,"38 RUE DE LANDIRAS, 33000 BORDEAUX",44.8289831,-0.5851355
250.0,5.0,Maison,190.0,0,"1189000,00",23.0,RUE,ADRIEN BAYSSELANCE,33000.0,BORDEAUX,4756.0,"23 RUE ADRIEN BAYSSELANCE, 33000 BORDEAUX",44.8258366,-0.5792275
